Compute_Cores,Data_Stored_TB,Network_Traffic_GB,Monthly_Cloud_Cost
56.6,280.5,1582.3,13864.66
33.3,123.2,745.7,4673.13
33.5,374.3,1976.5,13120.92
10.6,270.7,1097.9,4617.58
62.9,406.4,3255.6,31845.79
17.5,392.6,4973.1,54623.68
6.5,115.4,158.8,832.04
43.1,360.7,2750.5,22208.51
38.9,402.0,2911.0,23481.08
27.7,179.6,4579.6,47039.36
28.2,94.6,2579.4,17294.32
50.7,11.3,2764.1,21712.73
14.1,230.9,2411.1,15239.19
52.9,182.7,1417.6,10745.38
42.2,281.9,374.5,5508.25
28.0,102.1,2102.4,12150.96
30.4,431.2,357.7,4969.04
17.9,136.3,2797.4,18160.81
48.6,121.0,1605.7,10873.73
33.8,245.5,2714.7,19836.35
21.9,254.4,758.1,4495.17
39.0,115.4,4669.9,49789.4
63.7,143.2,4483.2,50335.13
29.0,93.2,1031.0,4797.86
59.1,362.0,1782.9,16045.05
23.4,387.3,3106.1,24068.92
5.4,236.5,568.9,2180.11
14.7,359.9,1837.4,10605.26
28.0,370.6,1330.5,8192.99
15.6,77.8,4586.0,45891.88
2.0,483.4,4277.3,41105.27
58.7,412.3,2941.2,26950.36
54.3,110.2,2649.7,21613.4
48.0,101.2,4660.6,50931.36
12.4,71.6,4668.9,47009.55
9.5,77.8,4849.7,50696.51
6.2,376.6,714.4,3158.68
46.9,240.1,886.7,7817.31
59.6,393.6,3416.0,33407.76
28.7,375.7,2753.0,20585.93
9.4,306.3,190.5,2050.27
33.8,346.3,403.7,4591.68
23.6,19.0,4451.6,43261.61
25.2,162.8,4357.5,42216.53
40.5,322.5,1850.6,12821.29
46.6,14.6,4466.1,46338.79
8.9,26.2,3009.0,20384.96
4.2,427.4,4048.9,37370.08
63.6,345.2,2194.4,20375.66
16.4,140.0,655.7,2862.78
5.3,347.1,2225.3,13181.38
13.8,398.3,2340.8,15180.29
4.4,160.3,2799.6,17987.91
26.3,27.7,617.4,2549.93
51.7,467.1,4957.9,59227.1
23.2,179.1,1296.3,5966.33
29.5,62.2,1072.9,5812.73
43.9,251.0,2681.3,21255.45
33.6,386.5,2732.3,21280.62
55.4,118.6,2255.1,17770.89
55.7,142.1,3882.3,38849.75
2.6,128.9,2631.6,15908.83
50.2,495.9,3087.5,28250.19
30.6,106.7,3646.4,30807.46
63.3,292.0,222.6,8462.72
32.0,463.4,2896.2,22664.15
63.2,82.0,4432.6,48960.11
48.8,485.7,185.2,7654.66
17.4,474.3,2085.4,13518.77
35.4,443.4,4638.5,49952.64
63.5,115.1,1830.5,15985.95
55.2,320.7,2347.8,19857.64
8.0,382.8,4909.6,52591.55
45.8,493.2,1076.7,9436.74
23.4,98.4,419.8,2350.93
2.4,385.4,4311.2,41649.27
27.0,176.0,4355.5,42476.12
16.6,96.1,2413.2,14201.23
52.8,216.5,2619.6,21327.86
22.9,399.0,4195.5,40810.48
53.3,237.8,3718.9,36133.71
2.0,273.4,1399.2,6045.39
21.1,497.6,182.8,3831.57
17.0,205.6,2450.5,15692.41
16.5,311.5,4308.7,41624.19
6.2,189.0,4489.6,43574.95
13.6,202.5,4785.5,50052.66
36.4,350.9,4409.9,45688.23
20.1,469.6,2942.2,21933.52
27.9,275.8,2278.6,15333.06
25.4,386.5,3896.8,35784.83
56.3,53.7,3725.1,35821.47
58.1,113.5,2736.9,23337.98
32.6,256.0,527.9,4925.89
22.5,19.8,4637.8,46373.07
8.6,133.9,2332.5,13219.32
61.1,263.5,1880.3,16824.99
5.7,17.3,3184.9,22312.2
20.5,139.6,3401.8,26421.43
20.5,261.9,1132.4,5474.24
21.9,290.8,4201.0,40207.65
12.2,463.6,1520.7,8652.6
50.6,326.2,1014.8,9108.06
9.6,213.2,2091.4,11546.0
41.4,465.9,3679.7,34435.21
9.7,394.6,4830.7,51183.68
6.4,108.0,4065.5,35846.68
58.4,74.1,4707.7,53839.78
13.8,341.1,789.0,4073.31
52.9,284.3,448.8,7530.08
35.8,396.9,2832.8,22303.85
6.8,372.0,1522.5,7890.81
61.2,316.4,4157.5,45076.91
17.3,493.3,3392.7,28302.22
55.3,271.5,4856.6,56593.13
12.5,65.4,1348.5,5766.41
54.9,415.9,2480.3,21200.77
2.8,133.4,2556.1,15009.89
33.7,390.9,1272.0,8494.8
49.7,479.0,2991.5,26658.28
60.0,351.4,2272.1,20041.27
58.4,302.1,2288.9,19618.11
52.8,235.6,1877.4,14284.13
57.1,188.6,183.0,7681.03
14.4,183.0,2658.3,17346.13
19.6,321.8,1742.7,10014.09
19.9,378.1,106.5,2977.74
25.4,342.5,1608.9,9421.79
26.4,107.2,1465.3,7334.21
35.8,252.1,2027.9,13564.62
11.9,397.9,746.1,4366.99
44.9,243.1,2587.7,20014.85
12.4,272.9,3493.0,27761.24
21.2,387.9,3187.9,25555.12
33.2,334.0,4038.4,38913.88
51.4,210.6,2314.8,17912.52
47.8,448.8,2643.5,22184.84
42.0,89.7,4071.0,38890.96
11.7,497.8,2195.7,14080.25
35.9,68.2,3537.8,29578.25
7.4,17.3,2229.6,11469.05
25.4,446.1,2146.9,14208.94
27.6,130.0,3825.0,33932.27
4.5,367.6,956.7,4442.62
19.0,407.4,1759.1,10334.45
61.3,430.9,1198.4,12621.63
61.1,495.9,1859.6,17294.63
23.8,154.1,1228.8,5905.97
4.7,358.0,2939.1,20765.04
13.1,66.5,4011.0,34763.09
26.3,209.3,3954.4,35821.69
60.8,425.5,1886.1,17149.5
10.8,190.2,4944.9,52804.1
49.3,299.6,3009.9,25871.12
8.7,256.8,2057.1,11134.24
62.8,326.5,4194.1,46025.09
25.7,486.7,3676.4,32830.96
50.1,37.3,3771.4,35354.2
23.2,291.2,1061.1,5664.83
40.9,432.9,2394.8,18409.61
13.9,245.9,4323.0,41439.78
11.1,48.5,2569.8,15031.8
60.2,284.7,3448.9,33370.37
58.9,172.7,2980.9,27305.27
57.0,85.9,4227.5,44173.16
40.8,426.0,1494.3,10673.47
52.1,265.6,2919.8,25233.73
6.3,467.3,703.8,4104.25
22.8,404.9,3482.0,29527.03
21.4,349.6,3686.6,31932.21
41.4,12.5,309.9,4019.37
24.1,219.6,3411.4,27594.55
11.2,106.8,2132.0,11175.05
39.0,456.3,708.1,6908.48
52.5,95.5,2157.5,16463.28
25.7,150.2,1051.7,5137.41
10.2,263.3,2136.2,12017.63
14.2,139.0,1983.3,10556.69
16.7,112.8,3718.1,31216.4
20.6,303.6,3893.7,35379.74
41.9,53.6,3074.4,23885.02
39.3,38.5,211.2,3860.59
45.2,192.4,4662.0,51023.92
24.5,363.1,3462.5,28841.95
53.1,281.9,267.6,7188.36
14.7,217.2,4112.3,37991.84
31.1,287.2,1081.3,6328.5
51.7,189.1,2938.2,24976.96
13.2,468.7,2386.5,15819.06
8.8,36.9,2157.2,10745.17
56.8,340.0,4459.6,49793.2
23.3,446.7,2243.1,14920.04
44.4,403.9,469.2,6490.38
3.6,100.2,4738.5,47798.27
44.8,155.0,4610.6,49616.17
21.6,361.4,3453.7,28872.1
5.5,51.3,2392.7,13367.27
39.8,407.8,555.0,6040.52
16.9,362.3,3974.7,36476.16
26.0,367.5,469.8,3987.22
7.0,59.1,436.1,854.9
11.1,361.7,2733.2,18581.97
20.5,343.1,884.6,5192.05
7.6,417.2,137.9,2743.86
58.5,30.4,2173.3,17131.98
2.4,21.3,772.4,1787.68
32.0,192.8,886.5,5207.47
9.6,82.9,476.9,1617.21
21.1,283.6,1105.0,5383.11
59.4,459.5,3605.9,36651.7
12.0,201.8,4063.7,36622.54
61.9,424.0,2317.4,20813.52
14.8,10.1,2582.1,15238.6
48.0,92.6,260.0,5392.95
35.9,24.9,439.6,3533.77
56.8,170.8,1362.1,11300.88
36.3,455.0,2765.1,21580.01
35.1,57.5,3723.8,32982.39
14.1,307.1,3064.5,22372.33
12.3,231.2,2021.4,11025.4
58.8,469.8,679.8,10007.94
22.3,70.0,3925.8,34489.97
25.1,113.9,1882.6,10307.22
49.1,24.5,3706.7,33861.6
23.0,222.6,2613.6,17484.19
61.0,146.1,3719.4,37513.78
47.8,436.3,4545.7,50746.97
39.0,306.4,4613.0,49583.55
56.6,310.9,2722.0,23835.06
5.1,270.6,2606.4,17085.91
17.9,55.0,1401.8,6181.31
30.8,228.1,4685.4,49427.58
16.1,499.8,2343.8,15361.73
48.1,419.3,725.2,8335.92
59.0,447.8,2220.3,19505.11
28.3,413.4,722.6,5658.89
23.2,60.5,2562.4,16221.53
61.6,121.4,2850.3,25486.8
29.6,11.5,1755.0,9085.2
32.3,158.7,451.1,3632.04
23.8,63.2,4723.2,49135.66
58.4,241.7,3889.4,39778.99
37.3,341.8,4210.5,42148.07
49.3,438.5,1897.7,15097.67
52.3,377.1,3828.1,38460.75
23.2,469.9,2478.3,17036.08
28.9,36.4,1085.3,4918.93
54.6,16.0,709.7,7002.15
24.5,334.1,1790.7,10732.96
51.2,151.8,774.0,7232.92
60.3,134.2,4991.5,59376.88
40.6,172.1,341.0,4212.09
48.0,142.2,2261.6,16266.78
51.9,260.6,2315.3,18753.11
54.4,225.7,1573.1,12543.89
26.5,261.1,2899.6,21428.91
5.2,339.6,834.9,3937.58
26.9,199.7,3941.2,35823.81
43.8,133.1,1729.0,11389.9
29.9,91.4,2997.6,22279.47
48.4,181.2,3606.6,33399.36
24.1,373.5,4456.3,45668.94
41.4,380.8,4195.4,42901.21
13.6,336.8,3080.7,22748.32
48.5,124.7,2003.1,14167.59
35.8,298.2,2565.7,18550.14
14.7,289.6,3866.8,34355.33
20.1,247.3,4400.0,43212.6
48.4,279.5,608.5,6876.83
31.9,251.0,1985.8,12531.38
15.4,287.1,3903.0,34642.27
62.0,360.6,2215.1,19947.45
46.3,63.7,1727.9,11923.92
61.3,377.3,2115.5,19144.29
28.5,76.6,3053.9,22506.05
31.5,42.6,4999.0,54604.93
57.7,488.3,2515.7,22524.12
34.6,478.9,1121.6,8281.21
45.9,39.6,897.9,6187.44
17.6,227.2,307.5,2983.27
29.7,101.3,2838.2,20106.63
9.7,247.8,2768.4,18446.5
14.8,416.8,1105.6,5687.68
2.1,475.8,3507.1,29053.96
4.4,320.8,3731.4,31295.37
62.6,183.4,1369.6,13172.98
17.0,305.6,1786.1,10056.1
43.1,162.9,4953.3,56409.9
54.0,455.8,1933.9,15986.72
36.1,436.5,3827.9,36285.94
11.5,283.5,2318.4,14206.75
47.1,169.2,3987.4,39212.87
39.2,153.8,3868.2,35619.65
47.3,26.4,3372.0,28854.2
49.7,409.8,4288.4,45714.21
62.5,230.7,4702.2,54828.76
37.6,169.3,2941.9,23026.95
23.2,240.8,1263.6,5968.85
42.2,411.2,2053.3,15344.43
6.2,71.1,3815.7,31392.52
57.6,430.3,3289.3,31481.07
9.4,449.8,971.2,4589.19
22.3,473.9,351.1,3998.43
52.6,204.8,3446.5,32229.58
39.0,116.4,1330.3,8068.74
